player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,target_share,air_yards_share,wopr,pacr,racr
00-0033951,Marlon Mack,RB,RB,2022,15,REG,2022_15_ARI_DEN,DEN,ARI,0,0,0,0,0,0,0,0,,,5,37,1,3,2.11685900465818,4,4,26,0,-8,34,1,0.937854375503509,0.153846153846154,-0.0689655172413793,0.182493368700265,,-3.25
00-0033958,Nathan Peterman,QB,QB,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,1,0,0,0,12,0,0,-0.886665027588606,-55.4466784000397,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,
00-0034159,Will Dissly,TE,TE,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,13,0,7,6,1,0.607129399082623,0.024390243902439,0.0416666666666667,0.0657520325203252,,1.85714285714286
00-0034171,Jason Cabinda,FB,RB,2022,15,REG,2022_15_DET_NYJ,DET,NYJ,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,2,0,0,-0.289957927889191,0.0277777777777778,0.01,0.0486666666666667,,0
00-0034184,Gus Edwards,RB,RB,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,0,,,7,55,0,3,1.94408777682111,0,0,0,0,0,0,0,,0,0,0,,
00-0034193,Kevin Rader,TE,TE,2022,15,REG,2022_15_TEN_LAC,TEN,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034270,Tyler Conklin,TE,TE,2022,15,REG,2022_15_DET_NYJ,NYJ,DET,0,0,0,0,0,0,0,0,,,1,2,0,1,0.524484015768394,1,2,7,0,12,1,1,0.644742294680327,0.0588235294117647,0.0244399185336049,0.10534323709117,,0.583333333333333
00-0034272,Marquez Valdes-Scantling,WR,WR,2022,15,REG,2022_15_KC_HOU,KC,HOU,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,5,26,1,51,2,2,1.95272402238334,0.121951219512195,0.224669603524229,0.340195551735253,,0.509803921568627
00-0034279,Equanimeous St. Brown,WR,WR,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,20,0,13,7,1,2.66336651938036,0.0476190476190476,0.0792682926829268,0.12691637630662,,1.53846153846154
00-0034286,Richie James,WR,WR,2022,15,REG,2022_15_NYG_WAS,NYG,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,5,42,0,29,16,3,3.87724213692127,0.166666666666667,0.237704918032787,0.416393442622951,,1.44827586206897
00-0034297,Byron Pringle,WR,WR,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,39,1,38,1,2,4.42367310350528,0.0952380952380952,0.231707317073171,0.305052264808362,,1.02631578947368
00-0034364,Jordan Akins,TE,TE,2022,15,REG,2022_15_KC_HOU,HOU,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,6,22,1,40,7,1,0.854478745372035,0.222222222222222,0.15625,0.442708333333333,,0.55
00-0034367,Nyheim Hines,RB,RB,2022,15,REG,2022_15_MIA_BUF,BUF,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,10,1,1,9,1,2.49854727688944,0.0263157894736842,0.00233644859813084,0.0411091982292179,,10
00-0034383,Dalton Schultz,TE,TE,2022,15,REG,2022_15_DAL_JAX,DAL,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,4,15,0,32,9,1,-1.64381752745248,0.133333333333333,0.123552123552124,0.286486486486487,,0.46875
00-0034386,Justin Watson,WR,WR,2022,15,REG,2022_15_KC_HOU,KC,HOU,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,2,0,0,65,0,0,-1.68464238359593,0.0487804878048781,0.286343612334802,0.273611260341678,,0
00-0034407,Ray-Ray McCloud,WR,WR,2022,15,REG,2022_15_SF_SEA,SF,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,16,0,4,15,1,0.327711445745081,0.115384615384615,0.0263157894736842,0.191497975708502,,4
00-0034411,Russell Gage,WR,WR,2022,15,REG,2022_15_CIN_TB,TB,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,8,12,59,2,70,9,6,6.0615685544617,0.285714285714286,0.222929936305732,0.584622383985441,,0.842857142857143
00-0034414,Boston Scott,RB,RB,2022,15,REG,2022_15_PHI_CHI,PHI,CHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034418,Cedrick Wilson Jr.,WR,WR,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,21,0,30,4,1,0.867896171519533,0.0666666666666667,0.120967741935484,0.184677419354839,,0.7
00-0034419,Braxton Berrios,WR,WR,2022,15,REG,2022_15_DET_NYJ,NYJ,DET,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,6,14,0,101,7,1,-0.899372736050282,0.176470588235294,0.205702647657841,0.40869773571343,,0.138613861386139
00-0034440,Justin Jackson,RB,RB,2022,15,REG,2022_15_DET_NYJ,DET,NYJ,0,0,0,0,0,0,0,0,,,6,16,0,0,-3.01958428602666,1,2,15,0,-8,17,1,-0.39304161653854,0.0555555555555556,-0.04,0.0553333333333333,,-1.875
00-0034487,Trent Sherfield,WR,WR,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,3,0,0,-1.69878915805392,0.0333333333333333,0.0120967741935484,0.0584677419354839,,0
00-0034521,Allen Lazard,WR,WR,2022,15,REG,2022_15_LA_GB,GB,LA,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,7,0,37,0,0,-4.22499594057445,0.0714285714285714,0.256944444444444,0.287003968253968,,0.189189189189189
00-0034614,Godwin Igwebuike,RB,RB,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034646,Brandon Powell,WR,WR,2022,15,REG,2022_15_LA_GB,LA,GB,0,0,0,0,0,0,0,0,,,1,3,0,0,0.0382267277454957,1,2,4,0,-9,9,0,-0.81737579475157,0.1,-0.0927835051546392,0.0850515463917526,,0
00-0034753,Mark Andrews,TE,TE,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,7,31,0,59,6,2,-2.20678757094957,0.25,0.283653846153846,0.573557692307692,,0.525423728813559
00-0034764,Michael Gallup,WR,WR,2022,15,REG,2022_15_DAL_JAX,DAL,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,2,0,8,0,0,-1.81214537342531,0.0666666666666667,0.0308880308880309,0.121621621621622,,0.25
00-0034775,Christian Kirk,WR,WR,2022,15,REG,2022_15_DAL_JAX,JAX,DAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,10,92,0,135,14,5,-1.31020012416411,0.24390243902439,0.363881401617251,0.620570639668661,,0.681481481481482
00-0034777,DJ Chark,WR,WR,2022,15,REG,2022_15_DET_NYJ,DET,NYJ,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,18,0,23,13,1,0.317061733221635,0.0555555555555556,0.115,0.163833333333333,,0.782608695652174
00-0034791,Nick Chubb,RB,RB,2022,15,REG,2022_15_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,0,,,21,99,0,5,1.86513593280688,0,2,0,0,6,0,0,-1.32728096563369,0.0769230769230769,0.0465116279069768,0.147942754919499,,0
00-0034798,Durham Smythe,TE,TE,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,-2,0,-2,0,0,-1.91119576436822,0.0333333333333333,-0.00806451612903226,0.0443548387096774,,0
00-0034816,Ronald Jones,RB,RB,2022,15,REG,2022_15_KC_HOU,KC,HOU,0,0,0,0,0,0,0,0,,,1,6,0,0,0.0897402055561543,0,0,0,0,0,0,0,,0,0,0,,
00-0034827,DJ Moore,WR,WR,2022,15,REG,2022_15_PIT_CAR,CAR,PIT,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,6,73,1,111,7,5,8.02555970149115,0.315789473684211,0.509174311926605,0.83010622887494,,0.657657657657658
00-0034829,Mike Gesicki,TE,TE,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,5,0,3,2,0,-0.227876828808803,0.0333333333333333,0.0120967741935484,0.0584677419354839,,1.66666666666667
00-0034838,Royce Freeman,RB,RB,2022,15,REG,2022_15_KC_HOU,HOU,KC,0,0,0,0,0,0,0,0,,,11,51,0,3,0.510927192808595,1,1,5,0,-2,7,0,-0.0648833904415369,0.037037037037037,-0.0078125,0.0500868055555556,,-2.5
00-0034844,Saquon Barkley,RB,RB,2022,15,REG,2022_15_NYG_WAS,NYG,WAS,0,0,0,0,0,0,0,0,,,18,87,1,9,2.63108449659194,5,8,33,0,-1,38,2,0.301660394528881,0.266666666666667,-0.00819672131147541,0.394262295081967,,-33
00-0034854,KhaDarel Hodge,WR,WR,2022,15,REG,2022_15_ATL_NO,ATL,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034855,Baker Mayfield,QB,QB,2022,15,REG,2022_15_LA_GB,LA,GB,12,21,111,1,1,97,67,6,-3.44118293405122,-7.58263021707535,1,1,0,0,-1.11993212555535,0,0,0,0,0,0,0,,0,0,0,1.14432989690722,
00-0034857,Josh Allen,QB,QB,2022,15,REG,2022_15_MIA_BUF,BUF,MIA,25,40,304,4,0,428,91,16,12.6178510313912,6.37444493017699,10,77,0,3,1.94300858044898,0,0,0,0,0,0,0,,0,0,0,0.710280373831776,
00-0034860,Dante Pettis,WR,WR,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,4,13,0,11,6,1,-3.63795040064724,0.19047619047619,0.0670731707317073,0.332665505226481,,1.18181818181818
00-0034869,Sam Darnold,QB,QB,2022,15,REG,2022_15_PIT_CAR,CAR,PIT,14,23,225,1,0,218,90,10,9.66421988916115,12.1931188984921,2,2,0,0,-1.33297583686615,0,0,0,0,0,0,0,,0,0,0,1.03211009174312,
00-0034928,Steven Sims,WR,WR,2022,15,REG,2022_15_PIT_CAR,PIT,CAR,0,0,0,0,0,0,0,0,,,2,19,0,1,1.10777124733431,1,2,10,0,17,5,0,-0.733398758107796,0.0952380952380952,0.11038961038961,0.22012987012987,,0.588235294117647
00-0034955,Brett Rypien,QB,QB,2022,15,REG,2022_15_ARI_DEN,DEN,ARI,21,26,197,1,1,116,138,10,-6.00404641512984,10.4104240353291,2,-2,0,0,-1.77847594144987,0,0,0,0,0,0,0,,0,0,0,1.69827586206897,
00-0034959,Andrew Beck,FB,RB,2022,15,REG,2022_15_ARI_DEN,DEN,ARI,0,0,0,0,0,0,0,0,,,1,1,0,0,-0.273998692748137,0,1,0,0,3,0,0,-0.463909310521558,0.0384615384615385,0.0258620689655172,0.0757957559681698,,0
00-0034960,Jakobi Meyers,WR,WR,2022,15,REG,2022_15_NE_LV,NE,LV,0,0,0,0,0,0,0,0,,,0,-20,0,0,,2,6,47,0,109,13,1,-0.128089444144163,0.2,0.370748299319728,0.55952380952381,,0.431192660550459
00-0034972,Alexander Mattison,RB,RB,2022,15,REG,2022_15_IND_MIN,MIN,IND,0,0,0,0,0,0,0,0,,,2,1,0,0,-1.30372201593127,0,0,0,0,0,0,0,,0,0,0,,
00-0034975,Justice Hill,RB,RB,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,0,,,1,3,0,1,0.128891063388437,1,1,15,0,-2,17,1,2.56034380500205,0.0357142857142857,-0.00961538461538462,0.0468406593406593,,-7.5
00-0034981,Foster Moreau,TE,TE,2022,15,REG,2022_15_NE_LV,LV,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,20,0,12,8,0,0.271046019624919,0.0625,0.0248447204968944,0.111141304347826,,1.66666666666667
00-0034983,Hunter Renfrow,WR,WR,2022,15,REG,2022_15_NE_LV,LV,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,14,0,52,0,1,0.583345275372267,0.09375,0.107660455486542,0.21598731884058,,0.269230769230769
00-0035021,Ashton Dulin,WR,WR,2022,15,REG,2022_15_IND_MIN,IND,MIN,0,0,0,0,0,0,0,0,,,1,5,0,1,0.582865115720779,2,2,25,0,21,4,2,2.38736952480394,0.0645161290322581,0.0823529411764706,0.154421252371917,,1.19047619047619
00-0035022,Penny Hart,WR,WR,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,3,0,3,0,0,-0.106977835879661,0.024390243902439,0.0178571428571429,0.0490853658536585,,1
00-0035099,Khari Blasingame,FB,RB,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035125,Alec Ingold,FB,RB,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,0,0,0,0,0,0,0,0,,,1,2,0,1,0.410072422586381,1,2,7,0,-7,8,0,-0.472517352085561,0.0666666666666667,-0.0282258064516129,0.080241935483871,,-1
00-0035146,Trace McSorley,QB,QB,2022,15,REG,2022_15_ARI_DEN,ARI,DEN,7,15,95,0,2,111,56,4,-9.45550041944068,-20.1634461326259,1,8,0,0,-0.30200227881241,0,0,0,0,0,0,0,,0,0,0,0.855855855855856,
00-0035184,Devine Ozigbo,RB,RB,2022,15,REG,2022_15_ARI_DEN,DEN,ARI,0,0,0,0,0,0,0,0,,,2,2,0,0,-1.0495303577045,0,0,0,0,0,0,0,,0,0,0,,
00-0035208,Olamide Zaccheaus,WR,WR,2022,15,REG,2022_15_ATL_NO,ATL,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,3,0,0,65,0,0,-2.21324983355589,0.115384615384615,0.274261603375527,0.365060045439792,,0
00-0035216,Diontae Johnson,WR,WR,2022,15,REG,2022_15_PIT_CAR,PIT,CAR,0,0,0,0,0,0,0,0,,,1,2,0,0,-0.450223070103675,10,10,98,0,69,29,6,11.4242488538148,0.476190476190476,0.448051948051948,1.02792207792208,,1.42028985507246
00-0035222,Zach Gentry,TE,TE,2022,15,REG,2022_15_PIT_CAR,PIT,CAR,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,4,0,-2,6,0,-0.0317945876158774,0.0476190476190476,-0.012987012987013,0.0623376623376623,,0
00-0035229,T.J. Hockenson,TE,TE,2022,15,REG,2022_15_IND_MIN,MIN,IND,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,9,33,0,110,21,0,-1.90570083660702,0.166666666666667,0.247747747747748,0.423423423423423,,0.3
00-0035243,Miles Sanders,RB,RB,2022,15,REG,2022_15_PHI_CHI,PHI,CHI,0,0,0,0,0,0,0,0,,,11,42,0,2,-1.58756339128013,1,1,-13,0,-7,0,0,-6.96789005538449,0.027027027027027,-0.0150214592274678,0.0300255190813131,,1.85714285714286
00-0035249,Josh Oliver,TE,TE,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,13,0,2,11,0,0.181208559195511,0.0714285714285714,0.00961538461538462,0.113873626373626,,6.5
00-0035250,Devin Singletary,RB,RB,2022,15,REG,2022_15_MIA_BUF,BUF,MIA,0,0,0,0,0,0,0,0,,,13,42,0,3,-2.48096436087508,3,4,28,0,-5,29,1,1.43212597747333,0.105263157894737,-0.0116822429906542,0.149717166748647,,-5.6
00-0035261,Tony Pollard,RB,RB,2022,15,REG,2022_15_DAL_JAX,DAL,JAX,0,0,0,0,0,0,0,0,,,19,75,0,4,0.0981875410361681,4,5,31,0,26,25,2,0.658812032566445,0.166666666666667,0.1003861003861,0.32027027027027,,1.19230769230769
00-0035291,Trayveon Williams,RB,RB,2022,15,REG,2022_15_CIN_TB,CIN,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035329,Donald Parham,TE,TE,2022,15,REG,2022_15_TEN_LAC,LAC,TEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,35,0,17,18,1,1.9202908432344,0.0789473684210526,0.0521472392638037,0.154924120116242,,2.05882352941176
00-0035341,Trenton Irwin,WR,WR,2022,15,REG,2022_15_CIN_TB,CIN,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,5,0,0,7,1,0.191093489062041,0.0526315789473684,0,0.0789473684210526,,0
00-0035356,Tyree Jackson,TE,TE,2022,15,REG,2022_15_PHI_CHI,PHI,CHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035399,Stanley Morgan,WR,WR,2022,15,REG,2022_15_CIN_TB,CIN,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035500,Greg Dortch,WR,WR,2022,15,REG,2022_15_ARI_DEN,ARI,DEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035510,Jeff Smith,WR,WR,2022,15,REG,2022_15_DET_NYJ,NYJ,DET,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,5,77,0,84,9,2,2.60134758020286,0.147058823529412,0.171079429735234,0.340343836108782,,0.916666666666667
00-0035535,Darius Slayton,WR,WR,2022,15,REG,2022_15_NYG_WAS,NYG,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,7,23,0,31,2,0,-2.6936574115245,0.233333333333333,0.254098360655738,0.527868852459016,,0.741935483870968
00-0035547,Joseph Fortson,TE,TE,2022,15,REG,2022_15_KC_HOU,KC,HOU,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,4,0,0,-0.869815389363794,0.024390243902439,0.0176211453744493,0.0489201676157731,,0
00-0035572,Parker Hesse,TE,TE,2022,15,REG,2022_15_ATL_NO,ATL,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035594,Travis Homer,RB,RB,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,1,5,0,0,-0.354348698398098,4,4,25,0,5,20,1,-7.82439815643011,0.0975609756097561,0.0297619047619048,0.167174796747968,,5
00-0035621,Nsimba Webster,WR,WR,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,14,0,22,4,1,0.38132999476511,0.142857142857143,0.134146341463415,0.308188153310105,,0.636363636363636
00-0035628,D'Ernest Johnson,RB,RB,2022,15,REG,2022_15_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035639,Parris Campbell,WR,WR,2022,15,REG,2022_15_IND_MIN,IND,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,13,0,10,4,2,1.48909456457477,0.0967741935483871,0.0392156862745098,0.172612270714737,,1.3
00-0035640,DK Metcalf,WR,WR,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,9,55,0,51,19,2,0.392615643218201,0.219512195121951,0.303571428571429,0.541768292682927,,1.07843137254902
00-0035644,Noah Fant,TE,TE,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,6,32,1,24,16,3,1.26956172520295,0.146341463414634,0.142857142857143,0.319512195121951,,1.33333333333333
00-0035645,Gunner Olszewski,WR,WR,2022,15,REG,2022_15_PIT_CAR,PIT,CAR,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,3,0,3,0,0,-0.263749126810581,0.0476190476190476,0.0194805194805195,0.0850649350649351,,1
00-0035659,Terry McLaurin,WR,WR,2022,15,REG,2022_15_NYG_WAS,WAS,NYG,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,6,70,0,38,32,4,3.03326572262449,0.222222222222222,0.116207951070336,0.414678899082569,,1.84210526315789
00-0035662,Marquise Brown,WR,WR,2022,15,REG,2022_15_ARI_DEN,ARI,DEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,8,19,0,62,15,0,-6.39886878273683,0.228571428571429,0.26271186440678,0.526755447941889,,0.306451612903226
00-0035676,A.J. Brown,WR,WR,2022,15,REG,2022_15_PHI_CHI,PHI,CHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,9,16,181,0,252,65,6,3.49357219076078,0.432432432432432,0.540772532188841,1.02718942118084,,0.718253968253968
00-0035685,David Montgomery,RB,RB,2022,15,REG,2022_15_PHI_CHI,CHI,PHI,0,0,0,0,0,0,0,0,,,12,53,1,2,1.12860883568646,3,3,38,1,8,30,2,4.65492413606262,0.142857142857143,0.0487804878048781,0.248432055749129,,4.75
00-0035689,Dawson Knox,TE,TE,2022,15,REG,2022_15_MIA_BUF,BUF,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,8,98,1,86,38,4,7.92540165793616,0.210526315789474,0.200934579439252,0.456443679291687,,1.13953488372093
00-0035700,Josh Jacobs,RB,RB,2022,15,REG,2022_15_NE_LV,LV,NE,0,0,0,0,0,0,0,0,,,22,93,0,6,-0.102250215830281,2,3,17,0,10,10,1,0.0923061583307572,0.09375,0.020703933747412,0.155117753623188,,1.7
00-0035703,Miles Boykin,WR,WR,2022,15,REG,2022_15_PIT_CAR,PIT,CAR,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,0,0,0,0,0,-0.481034188065678,0.0476190476190476,0,0.0714285714285714,,
00-0035710,Daniel Jones,QB,QB,2022,15,REG,2022_15_NYG_WAS,NYG,WAS,21,32,160,0,0,122,82,8,1.14763357603788,-2.83254772424698,10,35,0,2,0.846333980306342,0,0,0,0,0,0,0,,0,0,0,1.31147540983607,
00-0035726,Jakob Johnson,RB,RB,2022,15,REG,2022_15_NE_LV,LV,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035771,Mitchell Wilcox,TE,TE,2022,15,REG,2022_15_CIN_TB,CIN,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,34,1,17,17,2,4.66923697275342,0.0789473684210526,0.0813397129186603,0.175358851674641,,2
00-0035806,JaMycal Hasty,RB,RB,2022,15,REG,2022_15_DAL_JAX,JAX,DAL,0,0,0,0,0,0,0,0,,,1,13,0,1,0.923283649375662,1,1,2,0,-2,4,0,-0.137428536312655,0.024390243902439,-0.00539083557951483,0.0328117809479982,,-1
00-0035973,Patrick Taylor,RB,RB,2022,15,REG,2022_15_LA_GB,GB,LA,0,0,0,0,0,0,0,0,,,4,15,0,1,-0.727481591573451,0,0,0,0,0,0,0,,0,0,0,,
00-0035993,Tyler Huntley,QB,QB,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,17,30,138,0,1,208,65,6,-11.69402517738,-8.99158066936902,6,15,0,1,-1.62230818222742,0,0,0,0,0,0,0,,0,0,0,0.663461538461538,
00-0036020,Salvon Ahmed,RB,RB,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,0,0,0,0,0,0,0,0,,,6,43,1,3,4.17220892908517,0,0,0,0,0,0,0,,0,0,0,,
00-0036040,Juwan Johnson,TE,TE,2022,15,REG,2022_15_ATL_NO,NO,ATL,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,6,67,2,70,29,4,6.84571971592959,0.315789473684211,0.346534653465347,0.716258467952058,,0.957142857142857
00-0036133,James Proche,WR,WR,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,2,0,0,28,0,0,-4.54857619019458,0.0714285714285714,0.134615384615385,0.201373626373626,,0
00-0036158,J.K. Dobbins,RB,RB,2022,15,REG,2022_15_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,0,,,13,125,0,5,6.95860229234677,1,1,3,0,0,3,0,-0.0888058369746432,0.0357142857142857,0,0.0535714285714286,,0
00-0036165,Isaiah Hodgins,WR,WR,2022,15,REG,2022_15_NYG_WAS,NYG,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,37,0,30,7,2,1.78966378245968,0.133333333333333,0.245901639344262,0.372131147540984,,1.23333333333333
00-0036176,Mason Kinsey,WR,WR,2022,15,REG,2022_15_TEN_LAC,TEN,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0036182,Nick Westbrook-Ikhine,WR,WR,2022,15,REG,2022_15_TEN_LAC,TEN,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,2,0,0,21,0,0,-1.05935695010703,0.0769230769230769,0.130434782608696,0.206688963210702,,0
00-0036196,Gabe Davis,WR,WR,2022,15,REG,2022_15_MIA_BUF,BUF,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,6,56,0,87,4,2,2.68860823370051,0.157894736842105,0.203271028037383,0.379131824889326,,0.64367816091954
00-0036212,Tua Tagovailoa,QB,QB,2022,15,REG,2022_15_MIA_BUF,MIA,BUF,17,30,234,2,0,248,89,9,-1.96551414816944,-7.5221461057663,1,7,0,0,0.243087131995708,0,0,0,0,0,0,0,,0,0,0,0.943548387096774,
00-0036223,Jonathan Taylor,RB,RB,2022,15,REG,2022_15_IND_MIN,IND,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,13,0,-6,19,0,1.6762462479528,0.032258064516129,-0.0235294117647059,0.0319165085388994,,-2.16666666666667
00-0036232,Harrison Bryant,TE,TE,2022,15,REG,2022_15_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,7,0,6,1,0,-0.644458281807602,0.0769230769230769,0.0465116279069768,0.147942754919499,,1.16666666666667
00-0036233,Donovan Peoples-Jones,WR,WR,2022,15,REG,2022_15_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,31,1,19,12,2,3.09894070962384,0.153846153846154,0.147286821705426,0.333870005963029,,1.63157894736842
00-0036244,Colby Parkinson,TE,TE,2022,15,REG,2022_15_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,19,0,0,-0.608872327313293,0.024390243902439,0.113095238095238,0.115752032520325,,0
00-0036247,Freddie Swain,WR,WR,2022,15,REG,2022_15_ARI_DEN,DEN,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,9,0,-3,12,1,0.716062552528456,0.0384615384615385,-0.0258620689655172,0.0395888594164456,,0
00-0036250,Tyler Davis,TE,TE,2022,15,REG,2022_15_LA_GB,GB,LA,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0036251,Zack Moss,RB,RB,2022,15,REG,2022_15_IND_MIN,IND,MIN,0,0,0,0,0,0,0,0,,,24,81,0,3,-7.51891901015823,0,1,0,0,1,0,0,-1.10078634042293,0.032258064516129,0.00392156862745098,0.0511321948134092,,0
